"","GSM7434220","GSM7434221","GSM7434222","GSM7434223","GSM7434225","GSM7434226","GSM7434227","GSM7434228","GSM8114527","GSM8114528","GSM8114529","GSM8114530","GSM8114531","GSM8114532","GSM8114533","GSM8114534"
"cg03070236",0.754619364375462,0.569124423963134,0.69546621043627,0.657836644591612,0.598343685300207,0.571151984511133,0.642920747996438,0.703869047619048,0.70076726342711,0.666666666666667,0.596234309623431,0.569948186528497,0.764904386951631,0.659068384539148,0.750602409638554,0.751515151515151
"cg10296799",0.036745406824147,0.051138353765324,0.0683856502242152,0.0390266299357208,0.0439601034355375,0.0533106960950764,0.039572864321608,0.0494613124387855,0.0489443378119002,0.0419063270336894,0.049730625777041,0.0285832642916321,0.049625468164794,0.0394551432597464,0.0391822827938671,0.0653231410701876
"cg06052485",0.25231208491093,0.191311193816204,0.187112887112887,0.149134341442034,0.123941754148324,0.189453125,0.160034272658035,0.0887470997679814,0.10006373486297,0.20822994210091,0.102587991718427,0.199715707178394,0.291308854012437,0.242239022036352,0.3284854224447,0.176579179709447
"cg08347471",0.804632509412342,0.726434855467114,0.566924292991393,0.55515818431912,0.621316108195398,0.706680805938494,0.705061247744754,0.47824938358577,0.670475568614648,0.670005724098454,0.720896165445928,0.677350617064725,0.634156019363543,0.789407920030757,0.604231123003596,0.727087907619745
"cg23548479",0.202685421994885,0.031781852374236,0.303863298662704,0.147884733292459,0.241327990841442,0.177072184564157,0.102418207681366,0.341389728096677,0.275199419869471,0.117340852402126,0.36367397600331,0.230330466274332,0.396371351232716,0.181400055192715,0.341132913735653,0.308503836317136
"cg01738022",0.788629737609329,0.824143070044709,0.819526627218935,0.721491228070175,0.741888619854722,0.68861305990286,0.723863636363636,0.803819444444444,0.806451612903226,0.752972972972973,0.777777777777778,0.771646859083192,0.844936708860759,0.799568034557235,0.773874319643741,0.836276674025018
"cg02691264",0.809422750424448,0.900503290747193,0.81294964028777,0.868327402135231,0.868918918918919,0.797094188376753,0.867521367521368,0.889186295503212,0.859216255442671,0.890632911392405,0.817997293640054,0.846605196982397,0.856628674265147,0.887184562097971,0.902879078694818,0.863709246392304
"cg09043214",0.804909013965298,0.826008968609866,0.732775273663876,0.832318760376314,0.75458308693081,0.675317504141358,0.782378430428503,0.741774675972084,0.806670784434836,0.788334335538184,0.821961620469083,0.705058365758755,0.811688311688312,0.803172737955347,0.786703601108033,0.719532554257095
"cg17067405",0.0924892361664806,0.233617681271811,0.0964575330772514,0.119841574038584,0.29494179458123,0.127377521613833,0.242697982535381,0.0602409638554217,0.1029263370333,0.108543495167204,0.172667989793025,0.141411990203386,0.0933882676083971,0.123791488089305,0.124966066419329,0.0500695410292072
"cg05946118",0.852899718082964,0.849907063197026,0.739771863117871,0.785175102091325,0.829289428076256,0.843110068259386,0.737280389966487,0.857432706614365,0.840018162554866,0.808333333333333,0.781629806734409,0.888489208633094,0.858931552587646,0.83116610738255,0.931616341030195,0.922181105790161
"cg00472277",0.728455284552846,0.687060478199719,0.689655172413793,0.503593675131768,0.716766467065868,0.644673123486683,0.644909688013136,0.605963791267306,0.590789473684211,0.726517903476907,0.651038891848695,0.718370264474625,0.74300518134715,0.611665004985045,0.701716738197425,0.731975784259769
"cg27091865",0.154772524531668,0.120179948586118,0.17282196969697,0.13208649912332,0.133303002729754,0.114119922630561,0.119282839370655,0.172165566886623,0.125804564072557,0.113330004992511,0.114077669902913,0.117619272555503,0.110911270983213,0.208004212743549,0.173837461973055,0.141089108910891
"cg04831806",0.0844419807834442,0.267699961729812,0.167121418826739,0.25076103500761,0.23438098888463,0.159431574849134,0.343902880956695,0.0961791831357049,0.168022440392707,0.0988636363636364,0.284654994850669,0.0993544765646927,0.236960721184804,0.254873115115851,0.174735915492958,0.139311270125224
"cg05547778",0.850060063339522,0.943165467625899,0.908668924852591,0.783374719167554,0.727872582480091,0.830133735979293,0.809867216117216,0.906047516198704,0.878787878787879,0.883021390374332,0.841373187333531,0.862422997946612,0.901033170201196,0.763962765957447,0.882437935110994,0.890450799806108
"cg20307496",0.814065424725911,0.7923070462753,0.716513679707691,0.771197999545351,0.723003701745108,0.756759691606038,0.649344698011181,0.814662821650399,0.749170353982301,0.718991312741313,0.792694844857073,0.782864792503347,0.756444683136412,0.733971402214022,0.749829893399864,0.810310571996235
"cg20064118",0.0922500203732377,0.0805101957916971,0.214467124447371,0.148447568834212,0.127713155054563,0.118008948545861,0.284402017291066,0.0771929824561404,0.149957049944778,0.1011353255905,0.111730622061878,0.0838185213665825,0.0848446946007922,0.112769485903814,0.113922753816207,0.0690957145554087
"cg15716241",0.815728131517605,0.64568886562868,0.587611691655308,0.671548769086943,0.591305998481397,0.907233407904549,0.625,0.676007866273353,0.701155074956992,0.858168761220826,0.861767915605675,0.873936170212766,0.757382621627363,0.897361111111111,0.755473813277281,0.869506321493076
"cg16377998",0.902161282825935,0.922442568230905,0.9054426887384,0.902322404371585,0.891666666666667,0.902439024390244,0.917410145296967,0.843031123139378,0.869128427912028,0.879917716636668,0.880239520958084,0.857701074568544,0.859379893517069,0.876491956408926,0.8866634098681,0.880630076298302
"cg15868235",0.120853808353808,0.164056059356966,0.0424213536701621,0.142374229469079,0.111859037814294,0.136266552755233,0.216816177588566,0.0527972874788084,0.12959112959113,0.130767793760508,0.112295243733965,0.0749932560021581,0.0553148100943156,0.122664015904573,0.125534684768458,0.042140234306697
"cg14014699",0.153008298755187,0.129531174480425,0.188357050452781,0.142700629964393,0.13647401651287,0.153072625698324,0.126588713777326,0.201803051317614,0.161500309981401,0.156139315230224,0.145744378024481,0.145170789163722,0.154297447931945,0.150144622666316,0.145169448659585,0.15297157622739
"cg16200879",0.722424595657876,0.821922709923664,0.901263823064771,0.782625189681335,0.645226811103588,0.787010891488503,0.644817518248175,0.613716906399833,0.822710103871577,0.926269418038488,0.807341442224153,0.811423390752493,0.891736801836266,0.797808012093726,0.763377737638293,0.856752537080406
"cg26311610",0.405160192798412,0.587529976019185,0.456099456099456,0.419482386772106,0.352550558406278,0.241037896893138,0.269059720457433,0.404199475065617,0.3828125,0.36415220293725,0.349102308349957,0.53839626644039,0.537604456824513,0.309946714031972,0.311354228267297,0.54020979020979
"cg04696407",0.595655806182122,0.31657848324515,0.596153846153846,0.461236506378803,0.468615237182559,0.437356760886173,0.456797072896144,0.461892247043364,0.531752104055088,0.607473650590866,0.402395209580838,0.666149870801034,0.693548387096774,0.253061224489796,0.74076679563841,0.585038577658504
"cg26876664",0.818267419962335,0.906197654941373,0.863282571912014,0.798119122257053,0.710106382978723,0.758873929008568,0.704389212057113,0.676652892561983,0.845925925925926,0.792884371029225,0.854672897196262,0.800986842105263,0.816939890710383,0.822971548998946,0.85349025974026,0.87097966728281
"cg20643952",0.832806906717204,0.683140444166406,0.859166011014949,0.790550273696341,0.670114517916513,0.722222222222222,0.666512381393196,0.799363057324841,0.816583874665648,0.842089462623837,0.884057971014493,0.800604229607251,0.808838643371018,0.783686112545173,0.813510600071865,0.743196092114445
"cg16080125",0.729283816350491,0.741479138064824,0.700713708591435,0.70127148246472,0.675609027051263,0.737199050525602,0.666028830207935,0.870570331183419,0.729485594751355,0.811932555123217,0.714739909917866,0.740791152700978,0.704482036972445,0.764383306998792,0.758309954943467,0.771445067634444
"cg14864022",0.181176875430145,0.147124082607954,0.122154358689617,0.316293352601156,0.240842490842491,0.151450581871824,0.299009632342966,0.0584242424242424,0.111246052951178,0.106453028972783,0.125303454715219,0.0609397944199706,0.0666060468288247,0.156986153569502,0.108769817379089,0.149243809207246
"cg06611426",0.845551315525206,0.815757866922892,0.788782051282051,0.678359556358009,0.703848153926157,0.757901815736382,0.705175983436853,0.868011527377522,0.813341310200419,0.825139829261113,0.840121722846442,0.83584686774942,0.875769048745859,0.745054945054945,0.827535159141377,0.888166802057948
"cg02744699",0.391034251175285,0.403519949032412,0.651183888233693,0.569562446898895,0.458262179809141,0.354785672342924,0.54966949073643,0.154418802509837,0.550806245200921,0.143841515934539,0.620926864590876,0.362850280224179,0.370866845397677,0.54260752688172,0.580133555926544,0.513276278253237
"cg19128723",0.574581430745814,0.492779783393502,0.422208081450843,0.426244343891403,0.573229873908826,0.326819541375872,0.486126886256693,0.515728476821192,0.563489692261727,0.630039875941515,0.393956670467503,0.543203230148048,0.655284552845528,0.570252625603179,0.49179090394414,0.729925803792251
"cg17050616",0.109042991269972,0.255029402661715,0.157470151661826,0.116753381893861,0.229197318947196,0.154604145429834,0.211253701875617,0.128672985781991,0.126848573213914,0.143648676380053,0.220482112697682,0.125998630449669,0.0855925639039504,0.129032258064516,0.160658737419945,0.126992561105207
"cg10195215",0.385830324909747,0.382067390062821,0.515544041450777,0.442477876106195,0.499212598425197,0.40176322418136,0.439907192575406,0.610833927298646,0.409476661951909,0.289112050739958,0.349162011173184,0.340055632823366,0.32329988851728,0.367691380349608,0.339296730413325,0.349288486416559
"cg16079364",0.785494192936715,0.580702337432148,0.797622377622378,0.6636295556665,0.709626512361915,0.784857874174862,0.62143536121673,0.715367623856106,0.775944651410325,0.770503221312903,0.701241782322863,0.760793033166574,0.790757749712974,0.638871667699938,0.685980736890384,0.875018532246108
"cg27196131",0.123869801084991,0.113881401617251,0.108513189448441,0.144431554524362,0.211077191452246,0.157554671968191,0.342989084802687,0.0940561724363161,0.157894736842105,0.215463331438317,0.177016831108532,0.124127230411171,0.0803639120545868,0.306122448979592,0.187924528301887,0.127970749542962
"cg22950153",0.171599850131135,0.421218487394958,0.34145810663765,0.216883116883117,0.236052456101356,0.318099954975236,0.340250514114788,0.199454229719673,0.278878822197056,0.22103618849258,0.355156950672646,0.219929405376052,0.24019975031211,0.380745483649668,0.27937030075188,0.271140330990705
"cg05917748",0.211562115621156,0.116160181766544,0.166786484543494,0.135427220533604,0.168308471714044,0.161428894415555,0.143457117595049,0.107617896009674,0.162921348314607,0.146193771626298,0.136111111111111,0.161797752808989,0.141380358771663,0.206616204093075,0.246631070429697,0.142675967025999
"cg19126169",0.243663246831623,0.253456573218242,0.285105611458617,0.196488079979492,0.355991796073835,0.305163842954246,0.342586380409259,0.119696696154541,0.181842244573849,0.0784430248105779,0.332086761406133,0.217236630709204,0.0656167979002625,0.215221029831643,0.299783268313827,0.220910006408496
"cg24345715",0.260534728276664,0.370073577620747,0.251609322974473,0.318370015253868,0.183360979966824,0.144126241963764,0.266756032171582,0.513096559378468,0.309147095179234,0.374885519487127,0.329413909397502,0.373113104353533,0.223676849054493,0.236493461803166,0.373204998835675,0.297389816003423
"cg17078533",0.867368109069354,0.911568840018585,0.817766165904637,0.866558324304803,0.761394101876676,0.839264828738513,0.859231274638633,0.875598086124402,0.886878768974839,0.889755902360944,0.792361574382922,0.950779635543866,0.920909090909091,0.850278983261004,0.931277988287978,0.87004160887656
"cg15925094",0.872236792806295,0.917150319210679,0.798968049216114,0.759738236210658,0.812206572769953,0.892045454545455,0.782331936034777,0.880680494057329,0.874945438673069,0.897374701670644,0.876608629825889,0.903743315508021,0.840313669577615,0.86447344895405,0.770151806713705,0.895316455696203
"cg06147752",0.144201364384851,0.0557982773686182,0.0535099337748344,0.197750457755689,0.166200335758254,0.106155097613883,0.21771791218754,0.0286772998227807,0.033661119515885,0.0909566126502875,0.127690100430416,0.0584134162426983,0.0382313829787234,0.0541764246682279,0.218233799237611,0.0899202320522118
"cg19163395",0.853166403306187,0.859184384803067,0.80853119823302,0.88623046875,0.841619682214249,0.864158665197544,0.82176330420969,0.927122799197682,0.889618138424821,0.915920954511559,0.820146588987033,0.912165229232864,0.957014388489209,0.839219820769636,0.905495978552279,0.931017532361134
"cg17355719",0.196897939853185,0.182681494439585,0.13825003212129,0.182296650717703,0.246170384305294,0.261661713399664,0.252545118000925,0.192444670567286,0.244617498854787,0.244479722903738,0.219247246022032,0.17865072587532,0.158983196897889,0.28059842148663,0.158743058377353,0.218353643372295
"cg16149927",0.776376146788991,0.803545051698671,0.836051502145923,0.795302013422819,0.732919254658385,0.823472041612484,0.85250569476082,0.796112653708846,0.809350649350649,0.831285831285831,0.827794561933535,0.764044943820225,0.823336457357076,0.814738575545492,0.78907435508346,0.829795597484277
"cg01973676",0.887196297724643,0.92996027597742,0.919082939986514,0.877791563275434,0.739441495499654,0.779351184346035,0.796259050683829,0.930979643765903,0.808466701084151,0.908252043237543,0.803304904051173,0.801129487696652,0.923768428622798,0.849742204763074,0.861778471138846,0.916474388555607
"cg03826642",0.10630464795214,0.121906507791017,0.245658835546476,0.174529667149059,0.207807386629266,0.146064516129032,0.240255299749259,0.1044957472661,0.127526467757459,0.121475809258615,0.159628378378378,0.134642356241234,0.16170724376315,0.188486022695821,0.111237553342817,0.122562674094708
"cg05283521",0.206711409395973,0.164383561643836,0.251720747295969,0.172668513388735,0.239268680445151,0.168191414496833,0.261953204476094,0.128874388254486,0.262752646775746,0.199649737302977,0.231753197893153,0.170298627925747,0.18910741301059,0.214411247803163,0.192688499619193,0.220836390315481
"cg01462946",0.836898962084304,0.648930880159125,0.933085127792312,0.798265510340227,0.836624775583483,0.765603763721903,0.749064039408867,0.762962962962963,0.841601392515231,0.847220315717227,0.762979683972912,0.820293060547415,0.852960483129841,0.834745762711864,0.702445974827832,0.90179229069482
"cg06676313",0.214415570527216,0.19472267097469,0.165676887649982,0.238618346545866,0.180885780885781,0.210543063215952,0.24844398340249,0.163337771859743,0.180538740920097,0.199835638953568,0.23902942694889,0.195075028857253,0.187790856830003,0.200796713556579,0.34158160635117,0.206560283687943
"cg23256343",0.742552524302289,0.704697986577181,0.668431771894094,0.570976809557273,0.651949271958666,0.736686390532544,0.575146389069616,0.694352159468439,0.645092838196286,0.722738386308068,0.699408822191905,0.739108662994492,0.760183591508893,0.645070422535211,0.62999185004075,0.771616541353383
