"","Delta_Beta_Mean"
"cg16333036",-0.0899839125927915
"cg23196538",0.250030461929735
"cg12371954",0.100548963193758
"cg01982968",0.135460179271158
"cg27167562",-0.131455120101264
"cg14961795",0.187517743219415
"cg25744722",0.104977538138956
"cg26818573",-0.136924207863584
"cg25972409",0.25971377377243
"cg01055967",0.241144229334353
"cg16835551",0.168343589391421
"cg27263538",0.203497885706026
"cg22625504",0.142921207617161
"cg21204803",0.18120043892338
"cg15938795",0.123844903926546
"cg20451656",0.167182550964711
"cg09621434",0.14168690372845
"cg00631327",0.124083632235641
"cg22851849",0.162857779839899
"cg13826290",0.134225709431788
"cg17430986",0.147111181024155
"cg08802144",0.1517653126555
"cg26530942",0.167720304660794
"cg18589340",0.122599278284832
"cg09685763",-0.0807981783250255
"cg13052768",-0.0723525288911902
"cg13103476",0.235012380607233
"cg06692252",-0.134373806763242
"cg13359595",0.123643294801736
"cg00959238",0.183090026580833
"cg04546097",0.155252996385028
"cg11553755",0.179868393678463
"cg25514833",0.0983127201140932
"cg02711510",0.219331025252946
"cg12811942",0.196720802870575
"cg03961255",-0.145755768334714
"cg03498081",-0.136899126901452
"cg23259001",0.152232662557992
"cg14589586",0.170978160004613
"cg07287508",0.11440190529666
"cg17679987",0.128399118986645
"cg05802545",0.0986287891959209
"cg13668053",0.198555382956143
"cg07298211",-0.13747695757521
"cg04927340",0.23571176200429
"cg21569045",0.250076109352686
"cg00272561",0.112479579848785
"cg01174811",0.152300681447025
"cg23145580",0.205152618921656
"cg09134620",-0.116863087413031
"cg20515679",0.202605582293333
"cg01914219",0.190131866194091
"cg18354598",-0.10221608432857
"cg12845432",0.124983616464108
"cg20368294",0.146782968693817
"cg17104738",0.124045607144761
"cg25875537",-0.106332768181939
"cg27064337",-0.144072088815457
"cg09155025",0.137665759843632
"cg09683392",0.232272573875316
"cg23095243",0.154111786449805
"cg09820314",0.125596272690769
"cg12133118",0.161727901787813
"cg26868111",-0.0877798072257709
"cg15223433",0.0757281894100727
"cg21657631",-0.107099102415932
"cg11672782",0.193797053350809
"cg19738281",0.0892790906599793
"cg12073656",0.176006775408576
"cg06813295",0.194058769873315
"cg00061039",0.163503137463303
"cg16737700",0.194941131242562
"cg25715278",0.129151087271869
"cg07957007",0.161137601339476
"cg00747160",0.179542773923739
"cg24222440",0.219884334946847
"cg17546376",0.231584031651838
"cg27363691",0.311615286767231
"cg23581941",-0.0925649113876497
"cg07591518",0.143447104133753
"cg14297797",-0.129791675826429
"cg18800143",0.135006920010916
"cg01235387",-0.128565896816059
"cg17408993",0.166593642567667
"cg20532155",0.153076036569898
"cg15577750",0.0985503159613157
"cg24422530",-0.164437210436427
"cg22079120",0.133245082701355
"cg06837799",0.0778375600398854
"cg26123655",0.139137366058879
"cg10201851",0.146390856781452
"cg07316166",0.137896427429374
"cg19796584",0.074611403818194
"cg19835128",0.221850143390321
"cg04031201",-0.100794705919196
"cg23038529",-0.0614434027129365
"cg07411476",0.108221946315562
"cg10176345",0.125043768443116
"cg25877299",-0.116591545165469
"cg11559938",0.262018165362735
"cg09297375",0.0997041886786608
"cg09738346",0.135132836751105
"cg07943639",0.206828274509812
"cg26177041",-0.100846911099473
"cg25952103",0.205254573276237
"cg01100348",0.15930327870771
"cg15276245",0.150000317748934
"cg12579921",0.139771584104253
"cg14060417",0.112653485193024
"cg06647382",0.27655643062219
"cg24700993",0.165984667476942
"cg18458509",-0.149588204585107
"cg27243623",0.228985725391498
"cg20887450",0.197208396547082
"cg07050692",-0.157398775358624
"cg00317020",0.156170641050477
"cg02058807",0.194832925977874
"cg19342952",0.173650203887412
"cg01365568",0.137393074520458
"cg14783600",0.255321721737466
"cg14596589",0.177643264304335
"cg25132957",0.201175047391437
"cg02805690",0.269168414288284
"cg00147225",0.195236218819926
"cg15138570",0.178925881205179
"cg06450563",0.162022117738467
"cg13181327",-0.114608369964526
"cg17809353",0.207922691058351
"cg09270632",0.272666310064121
"cg22045878",-0.102787028352063
"cg13618688",0.20820223700703
"cg24521300",0.102645372947707
"cg20630655",0.0818230583252522
"cg13964104",-0.085501875354322
"cg23632924",0.194123570738976
"cg26676701",0.280542729606085
"cg11715289",0.155374200007865
"cg26415305",0.242790791288812
"cg20610177",0.250712443759342
"cg23351923",0.238303918938065
"cg12797990",-0.116017834779158
"cg23706108",0.222715441179116
"cg21204639",0.153653255102168
"cg19791409",0.0988318438638296
"cg03233876",0.162074182355322
"cg20638696",0.189337782790292
"cg08911543",0.235989009141828
"cg02901886",0.179081159537269
"cg14663589",-0.12811964721727
"cg26458306",0.231732612621923
"cg14345986",0.250830694783658
"cg25971351",0.0665112118324921
"cg11802553",0.125783238118985
"cg07680679",-0.113256612367179
"cg02404861",0.171045182262105
"cg11907333",0.230338676880558
"cg18748970",-0.0751872307138746
"cg10690434",0.173779103851352
"cg12206539",0.137509176772572
"cg06795712",0.158500221038311
"cg19366877",0.0852248826574286
"cg09837656",-0.209785715663142
"cg06137502",0.173019962798805
"cg13346820",0.129647580101775
"cg24407670",0.165896693674888
"cg01867663",0.168208603244791
"cg19872274",-0.130482769368973
"cg17777759",-0.23138762368537
"cg23950331",0.119517942616645
"cg00587342",0.172897822967534
"cg03313447",0.134689021770896
"cg06149158",-0.174417815867455
"cg03113542",0.161982760861504
"cg12400956",0.117991923604665
"cg17415730",0.152595407887958
"cg06728135",-0.124345064665703
"cg09510085",0.124765013641561
"cg04202597",-0.190210771354694
"cg07380501",0.163553031086228
"cg23340777",-0.0870333521943021
"cg15961772",0.212645474213097
"cg22014770",0.29516639299751
"cg22800543",0.129812908748031
"cg14541372",0.197467846686224
"cg18757935",0.222844483398749
"cg00866541",0.152679321063902
"cg07956968",0.161282825695746
"cg21540392",0.131293153108038
"cg09667247",0.116390950970579
"cg20873956",0.23311349413436
"cg25105202",0.255222577256216
"cg16976478",0.110545969552366
"cg13884376",0.194230073040209
"cg04035133",-0.113297671065601
"cg04806741",0.164565555519676
"cg24556770",0.217348916548263
"cg00206394",0.12499652589843
"cg08381562",-0.126405561728369
"cg22158248",0.181208747687054
"cg03181966",0.106939820223422
"cg05414781",0.15395387823557
"cg03858421",0.248507609508952
"cg05634057",0.231678057255153
"cg27505260",-0.137133046729486
"cg01770632",0.157911133306974
"cg11641787",-0.125655580358066
"cg24594658",-0.163970586833043
"cg04181682",-0.0907088159793049
"cg11208967",0.154675030908288
"cg01567672",-0.0910868229504036
"cg03181957",0.151924913860526
"cg00350478",0.202871981997299
"cg24307438",0.218057562008836
"cg11289406",-0.144193327762726
"cg16322736",0.183835803855084
"cg01209199",0.0940354123539703
"cg09150400",0.155562342452958
"cg12909523",0.141607023451216
"cg18381298",0.116049836908843
"cg25072336",-0.106973497959565
"cg00364696",0.261216087015262
"cg01976904",-0.134667837086313
"cg22563732",0.176781596825186
"cg10330410",0.183715575896089
"cg03640732",-0.102647383692403
"cg24025644",0.206316850131398
"cg22260008",0.10878591076671
"cg05079903",0.0952044583926916
"cg21021972",0.17600355545869
"cg06398129",0.188132455323354
"cg00508257",0.25992765092458
"cg04036537",0.169642164377657
"cg05707647",0.110847293480909
"cg08881505",0.249801799085195
"cg05939560",-0.0902636955504178
"cg02698507",0.15989056204167
"cg26043485",0.161961647964032
"cg24365525",-0.0724081900694686
"cg13120357",0.225378986099369
"cg01393991",0.114114883572239
"cg08559648",0.193591165458103
"cg11017106",0.138571758861225
"cg07481697",-0.189387479537409
"cg04084807",0.107750813148556
"cg06627005",0.135947347273195
"cg26717206",0.0938103830829883
"cg09086039",0.158603410692503
"cg06335617",0.241930068414187
"cg03779684",0.226451197779764
"cg21133140",0.149535904776876
"cg26586952",0.213340081419427
"cg17794289",0.201251417611801
"cg27291128",0.144964501787298
"cg04056620",-0.149525191639469
"cg05246613",0.249857353472223
"cg20807374",0.164954694841396
"cg08516641",-0.200371422689456
"cg11280858",0.122608815560037
"cg12358061",0.186914846683516
"cg25247596",0.206572362619721
"cg10549221",-0.104097328993353
"cg15159359",0.197931201247493
"cg23349726",0.1838798558611
"cg04585778",-0.136672069422853
"cg26197874",0.209413420983053
"cg03633268",0.177245223723257
"cg02939242",0.157047330995056
"cg11509704",0.191601674134032
"cg25598447",0.156616299898857
"cg24578875",0.0765866848252982
"cg17567432",-0.104909231069056
"cg17294136",0.178477789134898
"cg04849008",0.224024386971357
"cg23581456",-0.129995573333897
"cg06255071",0.150113739752931
"cg12979789",0.106651608421104
"cg20350544",0.16004836785401
"cg23071947",0.133730330116787
"cg23940356",0.184300338781026
"cg17574050",-0.195148960078741
"cg03354203",0.135037168661473
"cg19090369",-0.141213807762432
"cg23800680",0.277574616627129
"cg06233930",0.11878436147967
"cg16270291",0.168055389434988
"cg27638742",0.12611326089475
"cg07394127",0.167700546460565
"cg20680669",0.148402372456483
"cg12717235",0.144013173493292
"cg20898725",-0.240941685747037
"cg14131824",0.140338462912017
"cg01819502",0.221337857841003
"cg18127678",0.19021121245461
"cg22225856",0.249547419255974
"cg04036065",-0.122391554257469
"cg07128770",0.0980710626842601
"cg08242112",-0.115054330234531
"cg17173221",0.229102046113348
"cg21646082",0.295219162350043
"cg11345505",-0.136914428332501
"cg05038288",0.197753854513517
"cg08838842",0.140266474409778
"cg06211062",0.183563757177218
"cg05871756",0.194673947083571
"cg01894747",0.12867175418559
"cg12826052",0.187767732251096
"cg02765998",-0.186350673540069
"cg03662817",0.19892023794069
"cg00457247",0.217889757113395
"cg23201008",0.147829005446211
"cg16150883",0.178129313432593
"cg19577548",-0.0969764811072228
"cg21036986",0.082882598603576
"cg23907975",0.186559011717924
"cg13196143",0.107045438364802
"cg14092099",0.0948154310315463
"cg09622871",0.2398927098925
"cg10180092",-0.131809912939301
"cg01317060",0.194467237466079
"cg15302080",-0.147445808300933
"cg07053189",0.185784980816826
"cg17849674",-0.177730323477362
"cg16012473",0.177999257808589
"cg18445876",-0.128017072002018
"cg21867846",0.185223132265075
"cg03289484",0.194909185629929
"cg20232291",0.0696725016744062
"cg17497790",-0.126740833772799
"cg23721464",0.135941965267889
"cg08381620",-0.170860294431736
"cg08923791",0.210826853559361
"cg19580263",0.214874495264911
"cg17005974",0.185635661915332
"cg20367521",0.285224180908037
"cg13008629",-0.171504815967972
"cg04724133",0.250026178778715
"cg27366162",-0.157607925176726
"cg20761636",-0.148475873067391
"cg12954182",0.160224564613642
"cg27417363",0.137309651675726
"cg18087514",0.137641843579166
"cg08449574",-0.132319549420436
"cg18590565",0.209997981087978
"cg22253553",0.125090024085716
"cg20975733",-0.0854036029896439
"cg05380830",0.207405965081885
"cg00170931",0.146704117355473
"cg13914841",0.140649930823581
"cg20844262",0.273758818272266
"cg13724886",0.108354965262872
"cg25371658",0.153873659570948
"cg08145949",0.125928128432187
"cg05439914",-0.107506319944294
"cg13049229",0.135104933678382
"cg03381616",-0.135965120633849
"cg26400074",-0.105941380119455
"cg14742809",-0.115872797501482
"cg08308123",0.218090808250669
"cg04650417",0.216721668787574
"cg25029580",0.147456304213194
"cg01832294",0.0862867416310468
"cg03957095",0.243233407673353
"cg09470010",0.15447337784532
"cg18564625",-0.118195787319661
"cg16553052",0.191537396270663
"cg27576271",0.163442518582809
"cg09442240",0.129616660747845
"cg13675051",0.180832510623309
"cg18758542",-0.146016823561017
"cg01426818",0.106325861674371
"cg12046321",0.0965457237078017
"cg23012384",0.210586216899604
"cg21438408",0.179058485502059
"cg24085801",0.149767090160139
"cg03328947",0.182197998751352
"cg27653783",0.193636250137621
"cg09699430",0.264310060196429
"cg04467624",-0.13398940785716
"cg17028430",0.232961410753941
"cg24538052",0.159572221554766
"cg13010483",0.156657728015905
"cg27364369",0.171221734208195
"cg20405062",-0.0992848166539687
"cg09981407",-0.142101022845775
"cg01292299",-0.159905979072952
"cg16321938",0.141919060148649
"cg04737018",0.199072348716575
"cg14145537",-0.123974061567919
"cg06487123",-0.0856989204688026
"cg18363008",0.106621454419502
"cg19529754",0.157391905916037
"cg10321723",0.131589974582309
"cg25540313",-0.109175352144578
"cg01717201",0.124912304575082
"cg23713299",0.211973460866872
"cg23845168",0.262070430939255
"cg14412164",0.164152992031908
"cg15900052",0.17792643045704
"cg22537347",-0.180880735126409
"cg17820938",0.174994077361249
"cg18260985",0.121279707230383
"cg10392572",-0.0862940843894026
"cg12375309",-0.161217440861429
"cg10467021",0.157492431883107
"cg03841376",0.215978053684882
"cg06920946",0.25270957767583
"cg16840978",0.179463222538474
"cg12609938",0.168444466590299
"cg15940161",-0.194273750455966
"cg10203631",0.189214004471463
"cg12099677",0.209198393349921
"cg21864959",0.122080800048201
"cg23255123",0.137855371689658
"cg26696488",0.231024105219075
"cg08463222",0.15670759363118
"cg06177254",0.120972063434912
"cg23711394",0.132056452366301
"cg06232381",0.180165618640685
"cg06830529",0.236905232760228
"cg21748549",0.1958924467262
"cg15122638",0.143448090595643
"cg00383763",-0.111051971110201
"cg09068975",0.190137532174706
"cg02089014",0.218205562802387
"cg21501097",0.189824583846454
"cg21221642",0.187665386846796
"cg18082583",-0.169569778828683
"cg10132917",0.166136181630607
"cg04144365",0.127696379000428
"cg12111500",0.115265968084379
"cg08281590",0.232167029967713
"cg11408305",0.149561904397816
"cg00705172",0.225286327848907
"cg22393461",-0.164345869324427
"cg07557404",-0.103932123787906
"cg10419099",-0.120987403799093
"cg20163796",0.142602447381062
"cg23757461",0.151345236516511
"cg10844043",0.160001819445382
"cg00976594",0.134511348959075
"cg26683809",0.278212386894615
"cg17161421",-0.119881618065769
"cg11970359",0.141908060795968
"cg01118417",0.226033314314691
"cg10725555",0.145189212673817
"cg10156217",-0.190822208562228
"cg17842670",0.106224674432343
"cg22052378",0.168765385069457
"cg05253165",-0.0889939246340781
"cg09357510",0.13886344144276
"cg02270776",0.118962503118614
"cg14063129",0.191249559297493
"cg14854856",0.136882397217085
"cg16304097",0.285743406191934
"cg02686357",-0.0875131568148567
"cg14253033",0.172098634181508
"cg24361385",0.144240748349842
"cg21151017",0.192138257643103
"cg07930256",0.140283096490457
"cg04696814",0.132560341686853
"cg18970679",0.12873083660022
"cg23322957",-0.132689073303164
"cg12684175",0.168748065788907
"cg06709214",0.0963625556070967
"cg09883674",0.161750188073258
"cg00793977",-0.0901719001427637
"cg15827101",0.171202749727682
"cg09815363",0.155679050953931
"cg27009238",0.169693924031917
"cg17475583",0.202159733481408
"cg26605760",0.226995283045309
"cg07355152",0.0993373421643668
"cg24454374",0.255987935061984
"cg17880606",0.0900123116150731
"cg11713064",0.124473212485215
"cg24394499",0.159874368588441
"cg02268851",-0.160354095888661
"cg19714332",0.197881433844052
"cg02755541",0.128351918947634
"cg02900436",0.194335651297469
"cg08237950",0.168880107892077
"cg25737218",0.185850874049261
"cg00583480",0.215418414883207
"cg03925413",0.1880008611555
"cg17719473",0.195794068651456
"cg02471676",-0.135083126811721
"cg04483701",-0.10163164458522
"cg00287699",0.136051417691151
"cg23960538",0.284932542089077
"cg07652628",0.16142671049753
"cg04408751",0.182649198841587
"cg02070290",0.130548056817714
"cg26351453",0.141637229690331
"cg03080336",-0.0989597581838768
"cg03002834",0.194135848282459
"cg21912847",0.0997250748470692
"cg25826376",-0.138023885089574
"cg07517476",0.15319884350845
"cg06379731",0.171339289729253
"cg03643077",0.131744283457759
"cg11501313",0.140152826449918
"cg09851528",-0.192507249469412
"cg13030190",0.157021145574853
"cg17132122",-0.145090342809993
"cg01104016",0.18441639931364
"cg12899434",-0.123226854944215
"cg01577707",0.141920329927778
"cg12520054",0.128887810462235
"cg20997268",0.115980398654297
"cg18086100",0.254410804658427
"cg12716832",0.309778646193481
"cg12461099",0.16985744949728
"cg06123505",0.171528131681914
"cg16118986",0.143211946504727
"cg11670269",0.195156138168817
"cg17513953",-0.113341744807005
"cg11328541",-0.161303599578893
"cg12681623",0.178361731677092
"cg12755471",0.152262127538427
"cg04322486",-0.0996546096389313
"cg14045273",0.231657501024244
"cg21324456",-0.238970284819094
"cg15328414",0.273575160535778
"cg03314889",-0.147380274783625
"cg03438216",0.159277439600614
"cg01415937",-0.170429464670847
"cg23601374",-0.0704747637753628
"cg10332939",0.234866330234512
"cg10067792",0.160156322393845
"cg00550955",0.130850474418336
"cg17243643",0.234390677779462
"cg05715019",-0.097651237324316
"cg00574412",0.176900579045275
"cg04106489",0.121942679581218
"cg10136168",0.182090038771119
"cg24370404",0.309417806258269
"cg11229611",0.156164860308936
"cg16513820",0.165779911030777
"cg24915987",0.194801075909886
"cg05983197",0.208096578944375
"cg15421872",-0.120681980292455
"cg22714182",-0.101301691748451
"cg15819243",0.219476974178805
"cg16556605",0.116672685120737
